year,leg,block,sub,sta,date,z1,z2,z3,z4,z5,z6,z7,z8,fu,bft,per.cld,angle,mean,sd,eu.mn,eu.sd,X,Y
2015,02,WRI,C,4,2015-06-26 14:59:37,8.06,8.91,8.2,8.23,8.66,8.79,8.56,8.73,10,2,100,     ,8.5175,0.313585258399872,27.852225,1.02542379496758,-129.3107933,53.36387
2015,02,WRI,N,10,2015-07-02 13:41:53,7.41,7.66,7.41,7.31,6.91,6.51,7.51,7.28,17,0, 33,SLITE,7.25,0.369285023486505,23.7075,1.20756202680087,-129.2108283,53.4423183
2015,04,CAA,S,3,2015-08-25 13:36:18,4.45,4.2,4.37,4.41,4.5,4.21,4.08,4.35,12,3,100,VERTI,4.32125,0.143868739779405,14.1304875,0.470450779078656,-129.2323283,52.8446016
2015,04,CAA,C,7,2015-08-26 12:57:36,8.82,8.7,7.84,8.29,8.49,8.58,8.59,8.45,10,1, 35,VERTI,8.47,0.300475813145941,27.6969,0.982555908987226,-129.3078983,52.9121733
2015,04,CAA,N,12,2015-08-26 09:30:55,7.81,7.82,7.5,7.48,7.39,7.19,6.98,6.94,12,1, 35,VERTI,7.38875,0.336385726722846,24.1612125,1.09998132638371,-129.4374016,52.99618
2015,04,CMP,S,2,2015-08-16 12:20:01,7.12,6.69,6.45,6.52,6.58,6.57,6.75,6.89,10,2, 50,VERTI,6.69625,0.22077380149957,21.8967375,0.721930330903593,-129.24294,52.958145
2015,04,CMP,C,6,2015-08-16 09:10:35,6.6,6.25,6.21,6.37,6.39,6.3,6.29,6.73,12,0, 50,VERTI,6.3925,0.181324492081383,20.903475,0.592931089106121,-129.2529533,53.0285683
2015,04,CMP,N,9,2015-08-16 17:08:14,6.4,6.39,6.49,6.12,6.48,6.31,6.42,6.2,12,3, 50,VERTI,6.35125,0.132280816015454,20.7685875,0.432558268370533,-129.2058583,53.0850066
2015,04,EST,S,2,2015-08-21 12:35:14,6.37,6.51,5.9,6.45,6.26,6.34,6.65,6.43,12,1, 45,VERTI,6.36375,0.220903178532393,20.8094625,0.722353393800925,-129.5267566,53.0603066
2015,04,EST,C,9,2015-08-21 09:20:12,5.75,5.87,5.72,5.84,5.9,5.85,5.65,5.78,12,3, 15,     ,5.795,0.0850210058078086,18.94965,0.278018688991534,-129.6396766,53.182625
2015,04,EST,N,12,2015-08-21 07:37:30,7.99,8.13,7.89,8.18,7.68,7.52,7.51,7.39,7,0,000,VERTI,7.78625,0.302604763440933,25.4610375,0.989517576451849,-129.5022433,53.2004366
2015,04,MCK,S,2,2015-08-11 12:46:23,4.73,4.64,4.51,4.63,4.61,4.27,4.09,4.18,15,1, 83,VERTI,4.4575,0.242177620766247,14.576025,0.791920819905626,-129.066015,53.3178383
2015,04,MCK,C,6,2015-08-11 10:11:39,3.11,3.57,3.56,3.49,3.52,3.27,3.41,3.66,16,2,100,VERTI,3.44875,0.179955351605415,11.2774125,0.588453999749707,-128.8978933,53.3152483
2015,04,SQU,S,1,2015-08-05 15:02:54,4.71,4.46,4.66,4.69,4.71,4.72,4.59,5.57,12,1, 25,VERTI,4.76375,0.337297558332614,15.5774625,1.10296301574765,-129.3336933,53.0801933
2015,04,SQU,C,5,2015-08-05 12:49:42,5.58,5.85,5.73,6.03,5.82,5.98,5.79,5.81,8,1, 45,VERTI,5.82375,0.139993622303712,19.0436625,0.457779144933137,-129.4024183,53.14893
2015,04,SQU,N,12,2015-08-05 10:18:01,7.23,8.16,8.05,7.56,7.57,6.94,7.2,6.5,7,0, 95,VERTI,7.40125,0.553571198156634,24.2020875,1.81017781797219,-129.4356416,53.251015
2015,04,VER,S,3,2015-08-09 07:52:22,2.42,2.26,2.33,2.45,2.4,2.43,2.3,2.5,16,1, 87,     ,2.38625,0.0817552969013542,7.8030375,0.267339820867428,-129.1252783,53.418835
2015,04,VER,C,6,2015-08-09 10:23:28,2.62,2.39,2.57,2.65,2.64,2.61,2.47,2.34,17,1,100,VERTI,2.53625,0.120467838031568,8.2935375,0.393929830363227,-129.0776383,53.4967166
2015,04,VER,N,9,2015-08-09 12:53:45,3.49,3.98,3.57,3.55,3.79,3.97,3.67,3.4,16,2,100,VERTI,3.6775,0.217041799792443,12.025425,0.709726685321288,-128.9777216,53.514555
2015,04,WHA,S,3,2015-08-07 16:22:37,4.2,4.62,4.5,4.28,4.47,4.24,4.64,4.58,15,2, 60,SLITE,4.44125,0.17715509750337,14.5228875,0.57929716883602,-129.122765,53.14225
2015,04,WHA,C,6,2015-08-07 18:40:43,3.62,3.5,3.35,3.73,3.5,3.54,3.52,3.64,14,1, 90,SLITE,3.55,0.11426785574755,11.6085,0.373655888294488,-129.0722766,53.2220116
2015,04,WHA,N,9,2015-08-17 17:48:21,3.19,3.05,3.52,3.39,3.26,3.29,3.05,3.18,10,1, 50,     ,3.24125,0.161283911162893,10.5988875,0.52739838950266,-129.1701483,53.3080966
2015,04,WRI,S,1,2015-08-12 07:10:47,4.7,5.04,5.07,5.27,5.17,5.05,4.93,5.3,14,0,100,     ,5.06625,0.192942441454144,16.5666375,0.63092178355505,-129.3129883,53.249875
2015,04,WRI,C,4,2015-08-11 15:08:36,2.92,2.97,3.11,3.16,3.32,3.24,3.45,3.22,12,2, 66,VERTI,3.17375,0.175005101966445,10.3781625,0.572266683430274,-129.3049366,53.35939
2015,04,WRI,N,10,2015-08-12 13:54:07,4.08,4.35,4.13,4.5,4.58,4.67,4.34,4.49,12,1,100,     ,4.3925,0.208515158750081,14.363475,0.681844569112764,-129.2067533,53.4431066
2015,05,CAA,S,3,2015-09-20 14:23:32,8.9,8.7,8.83,8.66,8.64,8.2,8.29,8.46,12,2, 30,VERTI,8.585,0.248423601363248,28.07295,0.81234517645782,-129.230765,52.8434583
2015,05,CAA,C,7,2015-09-20 11:31:19,6.13,6.53,6.73,6.57,6.74,6.55,6.54,7.02,17,1, 70,VERTI,6.60125,0.252328442426023,21.5860875,0.825114006733096,-129.3198783,52.9087316
2015,05,CAA,N,12,2015-09-20 08:44:52,8.06,8.46,8.39,8.35,8.22,7.63,7.52,7.76,10,1,100,VERTI,8.04875,0.367246024971193,26.3194125,1.2008945016558,-129.4384866,52.9923283
