PID,POS,X,Y,block
17,49,-129.53052520752,53.0156094221054,17
17,50,-129.533958435059,53.0123046222125,17
17,51,-129.537048339844,53.01271773604,17
17,52,-129.53498840332,53.0160225042968,17
17,53,-129.535331726074,53.0193270194699,17
17,54,-129.535331726074,53.0230442965357,17
17,55,-129.52880859375,53.0195335432652,17
17,56,-129.529151916504,53.022011751701,17
17,57,-129.531898498535,53.0240768166569,17
17,58,-129.532585144043,53.0280001677352,17
17,59,-129.540824890137,53.0325425494914,17
17,60,-129.545631408691,53.0329554695644,17
17,61,-129.549407958984,53.0290325692353,17
17,62,-129.552841186523,53.0350200106234,17
17,63,-129.556274414062,53.0323360879722,17
17,64,-129.561080932617,53.0310972980997,17
17,65,-129.560394287109,53.0356393536668,17
17,66,-129.55867767334,53.0385295035824,17
17,67,-129.55696105957,53.0422451259624,17
17,68,-129.482116699219,53.0424515400386,17
17,69,-129.482116699219,53.0424515400386,17
17,70,-129.481773376465,52.9703529946274,17
17,71,-129.537391662598,52.9705597527724,17
17,72,-129.556274414062,52.9763485792835,17
17,73,-129.555931091309,52.9813098134402,17
17,74,-129.566917419434,52.9839969107637,17
17,75,-129.577217102051,52.9844102955179,17
17,76,-129.572067260742,52.9875105550881,17
17,77,-129.571380615234,52.9912305728724,17
17,78,-129.578590393066,52.9928838112684,17
17,79,-129.573783874512,52.9968099988237,17
17,80,-129.578590393066,53.0005292156584,17
17,81,-129.596786499023,53.0050744900688,17
17,82,-129.603996276855,53.0063140273094,17
17,83,-129.602279663086,53.0092061424529,17
17,84,-129.592666625977,53.0085864198069,17
17,85,-129.582023620605,53.0073469478205,17
17,86,-129.576187133789,53.0040415151786,17
17,87,-129.568634033203,53.0009424421979,17
17,88,-129.556274414062,52.9947436288177,17
17,89,-129.553184509277,52.9970166303859,17
17,90,-129.55867767334,53.0015622745915,17
17,91,-129.551811218262,53.0023887039404,17
17,92,-129.547348022461,53.0046613030789,17
17,93,-129.54460144043,53.0098258562007,17
17,94,-129.540824890137,53.0063140273094,17
17,95,-129.543228149414,53.0030085155703,17
17,96,-129.54460144043,52.9999093684334,17
17,97,-129.537734985352,52.9963967327329,17
17,98,-129.535675048828,53.0019754912434,17
17,99,-129.533615112305,53.0069337825822,17
17,100,-129.529838562012,53.0077601091041,17
17,101,-129.526748657227,53.0046613030789,17
17,102,-129.526748657227,53.0003226009055,17
17,103,-129.52709197998,52.9947436288177,17
17,104,-129.525032043457,52.9891639358806,17
17,105,-129.520225524902,52.986477159954,17
17,106,-129.520568847656,52.9916438884045,17
17,107,-129.516792297363,52.9922638542863,17
17,108,-129.510612487793,52.9877172311483,17
17,109,-129.507865905762,52.9870972000012,17
17,110,-129.507179260254,52.9937104067342,17
17,111,-129.512672424316,52.993503759351,17
17,112,-129.517822265625,52.9999093684334,17
17,113,-129.524345397949,53.0009424421979,17
17,114,-129.524345397949,53.0056942631383,17
17,115,-129.526748657227,53.0087929950109,17
17,116,-129.527435302734,53.0156094221054,17
17,117,-129.53052520752,53.0156094221054,17
17,118,-129.533958435059,53.0123046222125,17
17,119,-129.537048339844,53.01271773604,17
17,120,-129.53498840332,53.0160225042968,17
17,121,-129.535331726074,53.0193270194699,17
17,122,-129.535331726074,53.0230442965357,17
17,123,-129.52880859375,53.0195335432652,17
17,124,-129.529151916504,53.022011751701,17
17,125,-129.531898498535,53.0240768166569,17
17,126,-129.532585144043,53.0280001677352,17
17,127,-129.540824890137,53.0325425494914,17
17,128,-129.545631408691,53.0329554695644,17
17,129,-129.549407958984,53.0290325692353,17
17,130,-129.552841186523,53.0350200106234,17
17,131,-129.556274414062,53.0323360879722,17
17,132,-129.561080932617,53.0310972980997,17
17,133,-129.560394287109,53.0356393536668,17
17,134,-129.55867767334,53.0385295035824,17
17,135,-129.55696105957,53.0422451259624,17
17,136,-129.482116699219,53.0424515400386,17
18,1,-129.357147216797,52.9703529946274,18
18,2,-129.362640380859,52.9724205315704,18
18,3,-129.359893798828,52.9751081817353,18
18,4,-129.37328338623,52.9734542629529,18
18,5,-129.372253417969,52.9800695583056,18
18,6,-129.380836486816,52.9794494173873,18
18,7,-129.382553100586,52.9852370531593,18
18,8,-129.391136169434,52.9891639358806,18
18,9,-129.396286010742,52.9912305728724,18
18,10,-129.399719238281,52.9963967327329,18
18,11,-129.406585693359,52.9976365191396,18
18,12,-129.407272338867,53.0032151174694,18
18,13,-129.416198730469,53.0030085155703,18
18,14,-129.423065185547,53.0071403656957,18
18,15,-129.426498413086,53.0108586926738,18
18,16,-129.43302154541,53.0125111796205,18
18,17,-129.433708190918,53.0166421201694,18
18,18,-129.434051513672,53.0224247726005,18
18,19,-129.431648254395,53.0257287974475,18
18,20,-129.435424804688,53.02614178276,18
18,21,-129.435424804688,53.0290325692353,18
18,22,-129.43473815918,53.0304778898193,18
18,23,-129.435424804688,53.0337812978492,18
18,24,-129.437828063965,53.0358457993711,18
18,25,-129.437828063965,53.0379102020519,18
18,26,-129.437828063965,53.039768079957,18
18,27,-129.440574645996,53.0418322948451,18
18,28,-129.482116699219,53.0422451259624,18
18,29,-129.481773376465,52.9699394753701,18
18,30,-129.357147216797,52.9703529946274,18
18,31,-129.357147216797,52.9703529946274,18
18,32,-129.362640380859,52.9724205315704,18
18,33,-129.359893798828,52.9751081817353,18
18,34,-129.37328338623,52.9734542629529,18
18,35,-129.372253417969,52.9800695583056,18
18,36,-129.380836486816,52.9794494173873,18
18,37,-129.382553100586,52.9852370531593,18
18,38,-129.391136169434,52.9891639358806,18
18,39,-129.396286010742,52.9912305728724,18
18,40,-129.399719238281,52.9963967327329,18
18,41,-129.406585693359,52.9976365191396,18
18,42,-129.407272338867,53.0032151174694,18
18,43,-129.416198730469,53.0030085155703,18
18,44,-129.423065185547,53.0071403656957,18
18,45,-129.426498413086,53.0108586926738,18
18,46,-129.43302154541,53.0125111796205,18
18,47,-129.433708190918,53.0166421201694,18
18,48,-129.434051513672,53.0224247726005,18
18,49,-129.431648254395,53.0257287974475,18
18,50,-129.435424804688,53.02614178276,18
18,51,-129.435424804688,53.0290325692353,18
18,52,-129.43473815918,53.0304778898193,18
18,53,-129.435424804688,53.0337812978492,18
18,54,-129.437828063965,53.0358457993711,18
18,55,-129.437828063965,53.0379102020519,18
18,56,-129.437828063965,53.039768079957,18
18,57,-129.440574645996,53.0418322948451,18
18,58,-129.482116699219,53.0422451259624,18
18,59,-129.481773376465,52.9699394753701,18
18,60,-129.357147216797,52.9703529946274,18
19,1,-129.299812316895,52.9703529946274,19
19,2,-129.298095703125,52.9742812302563,19
19,3,-129.299125671387,52.9780023872971,19
19,4,-129.304275512695,52.9777956647569,19
19,5,-129.301872253418,52.9806896903232,19
19,6,-129.302558898926,52.9879239062196,19
19,7,-129.305648803711,52.9891639358806,19
19,8,-129.304275512695,52.9937104067342,19
19,9,-129.306335449219,52.9992895123095,19
19,10,-129.308052062988,52.9992895123095,19
19,11,-129.304275512695,53.0030085155703,19
19,12,-129.308395385742,53.0110652570025,19
19,13,-129.311141967773,53.0125111796205,19
19,14,-129.310111999512,53.0170551924748,19
19,15,-129.307022094727,53.0213922129376,19
19,16,-129.310111999512,53.02614178276,19
19,17,-129.30908203125,53.0292390465698,19
19,18,-129.309425354004,53.0323360879722,19
19,19,-129.311141967773,53.0337812978492,19
19,20,-129.311485290527,53.0362586878145,19
19,21,-129.312171936035,53.039355225119,19
19,22,-129.315605163574,53.0418322948451,19
19,23,-129.18514251709,53.0418322948451,19
19,24,-129.176902770996,53.0412130407565,19
19,25,-129.183082580566,53.036052244087,19
19,26,-129.187889099121,53.0327490100221,19
19,27,-129.186859130859,53.0288260909122,19
19,28,-129.192008972168,53.022011751701,19
19,29,-129.198532104492,53.022011751701,19
19,30,-129.196815490723,53.0176747935183,19
19,31,-129.195785522461,53.0145766993261,19
19,32,-129.199905395508,53.0081732664329,19
19,33,-129.197158813477,53.0038349172344,19
19,34,-129.200248718262,52.9978431467466,19
19,35,-129.199905395508,52.9912305728724,19
19,36,-129.196815490723,52.9887505966158,19
19,37,-129.200592041016,52.9821366304176,19
19,38,-129.197158813477,52.9765553087467,19
19,39,-129.194068908691,52.9734542629529,19
19,40,-129.196472167969,52.9724205315704,19
19,41,-129.198875427246,52.9699394753701,19
19,42,-129.299812316895,52.9703529946274,19
19,43,-129.299812316895,52.9703529946274,19
19,44,-129.298095703125,52.9742812302563,19
19,45,-129.299125671387,52.9780023872971,19
19,46,-129.304275512695,52.9777956647569,19
19,47,-129.301872253418,52.9806896903232,19
19,48,-129.302558898926,52.9879239062196,19
19,49,-129.305648803711,52.9891639358806,19
19,50,-129.304275512695,52.9937104067342,19
19,51,-129.306335449219,52.9992895123095,19
19,52,-129.308052062988,52.9992895123095,19
19,53,-129.304275512695,53.0030085155703,19
19,54,-129.308395385742,53.0110652570025,19
19,55,-129.311141967773,53.0125111796205,19
19,56,-129.310111999512,53.0170551924748,19
19,57,-129.307022094727,53.0213922129376,19
19,58,-129.310111999512,53.02614178276,19
19,59,-129.30908203125,53.0292390465698,19
19,60,-129.309425354004,53.0323360879722,19
19,61,-129.311141967773,53.0337812978492,19
19,62,-129.311485290527,53.0362586878145,19
19,63,-129.312171936035,53.039355225119,19
19,64,-129.315605163574,53.0418322948451,19
19,65,-129.18514251709,53.0418322948451,19
19,66,-129.176902770996,53.0412130407565,19
19,67,-129.183082580566,53.036052244087,19
19,68,-129.187889099121,53.0327490100221,19
19,69,-129.186859130859,53.0288260909122,19
19,70,-129.192008972168,53.022011751701,19
19,71,-129.198532104492,53.022011751701,19
19,72,-129.196815490723,53.0176747935183,19
19,73,-129.195785522461,53.0145766993261,19
19,74,-129.199905395508,53.0081732664329,19
19,75,-129.197158813477,53.0038349172344,19
19,76,-129.200248718262,52.9978431467466,19
19,77,-129.199905395508,52.9912305728724,19
19,78,-129.196815490723,52.9887505966158,19
19,79,-129.200592041016,52.9821366304176,19
19,80,-129.197158813477,52.9765553087467,19
19,81,-129.194068908691,52.9734542629529,19
19,82,-129.196472167969,52.9724205315704,19
19,83,-129.198875427246,52.9699394753701,19
19,84,-129.299812316895,52.9703529946274,19
20,1,-129.556617736816,53.0432771864597,22
20,2,-129.567604064941,53.0507072926622,22
20,3,-129.576187133789,53.0513264103642,22
20,4,-129.58065032959,53.0554536344149,22
20,5,-129.58065032959,53.0587551290482,22
20,6,-129.587860107422,53.0595804631789,22
20,7,-129.604682922363,53.0591677980899,22
20,8,-129.601593017578,53.0641195182826,22
20,9,-129.594383239746,53.0705146478212,22
20,10,-129.598846435547,53.0756713187027,22
20,11,-129.597473144531,53.0791775021788,22
20,12,-129.603996276855,53.0849517701873,22
20,13,-129.615669250488,53.0901067121235,22
20,14,-129.618072509766,53.094230221129,22
20,15,-129.622192382812,53.0981471886932,22
20,16,-129.630432128906,53.1014454111127,22
20,17,-129.635581970215,53.1059800540587,22
20,18,-129.641075134277,53.110720305998,22
20,19,-129.647254943848,53.1136054209371,22
20,20,-129.655151367188,53.117520624446,22
20,21,-129.65892791748,53.1195811146694,22
20,22,-129.657554626465,53.1241138455373,22
20,23,-129.663047790527,53.1259680067671,22
20,24,-129.672660827637,53.1251439449846,22
20,25,-129.673690795898,53.1280280920977,22
20,26,-129.670600891113,53.1302940719064,22
20,27,-129.67643737793,53.1313240232296,22
20,28,-129.680213928223,53.1356495492143,22
20,29,-129.561767578125,53.1354435816608,22
20,30,-129.561767578125,53.1313240232296,22
20,31,-129.55696105957,53.1296760892628,22
20,32,-129.559364318848,53.1276160829316,22
20,33,-129.553527832031,53.1267920527494,22
20,34,-129.553527832031,53.1216415061353,22
20,35,-129.545974731445,53.117520624446,22
20,36,-129.538764953613,53.1179327303914,22
20,37,-129.535331726074,53.1140175644118,22
20,38,-129.539108276367,53.1115446443051,22
20,39,-129.541854858398,53.1090715819759,22
20,40,-129.543914794922,53.1024760537611,22
20,41,-129.533271789551,53.0985594803245,22
20,42,-129.525718688965,53.0979410413958,22
20,43,-129.517478942871,53.0917561631426,22
20,44,-129.505805969238,53.086601418784,22
20,45,-129.497222900391,53.0822709563657,22
20,46,-129.490013122559,53.0777338141509,22
20,47,-129.488639831543,53.0715460313998,22
20,48,-129.48486328125,53.0672140543731,22
20,49,-129.477996826172,53.0630879568463,22
20,50,-129.474906921387,53.0579297791066,22
20,51,-129.471473693848,53.057104413354,22
20,52,-129.467353820801,53.0564853786634,22
20,53,-129.461860656738,53.0505009181183,22
20,54,-129.460144042969,53.0560726839286,22
20,55,-129.455337524414,53.0577234391507,22
20,56,-129.453277587891,53.055040929798,22
20,57,-129.448471069336,53.0505009181183,22
20,58,-129.446754455566,53.0478179591147,22
20,59,-129.446754455566,53.0461668244039,22
20,60,-129.44263458252,53.0463732197018,22
20,61,-129.44091796875,53.0428643652258,22
20,62,-129.556617736816,53.0432771864597,22
20,63,-129.556617736816,53.0432771864597,22
20,64,-129.567604064941,53.0507072926622,22
20,65,-129.576187133789,53.0513264103642,22
20,66,-129.58065032959,53.0554536344149,22
20,67,-129.58065032959,53.0587551290482,22
20,68,-129.587860107422,53.0595804631789,22
20,69,-129.604682922363,53.0591677980899,22
20,70,-129.601593017578,53.0641195182826,22
20,71,-129.594383239746,53.0705146478212,22
20,72,-129.598846435547,53.0756713187027,22
20,73,-129.597473144531,53.0791775021788,22
20,74,-129.603996276855,53.0849517701873,22
20,75,-129.615669250488,53.0901067121235,22
20,76,-129.618072509766,53.094230221129,22
20,77,-129.622192382812,53.0981471886932,22
20,78,-129.630432128906,53.1014454111127,22
20,79,-129.635581970215,53.1059800540587,22
20,80,-129.641075134277,53.110720305998,22
20,81,-129.647254943848,53.1136054209371,22
20,82,-129.655151367188,53.117520624446,22
20,83,-129.65892791748,53.1195811146694,22
20,84,-129.657554626465,53.1241138455373,22
20,85,-129.663047790527,53.1259680067671,22
20,86,-129.672660827637,53.1251439449846,22
20,87,-129.673690795898,53.1280280920977,22
20,88,-129.670600891113,53.1302940719064,22
20,89,-129.67643737793,53.1313240232296,22
20,90,-129.680213928223,53.1356495492143,22
20,91,-129.561767578125,53.1354435816608,22
20,92,-129.561767578125,53.1313240232296,22
20,93,-129.55696105957,53.1296760892628,22
20,94,-129.559364318848,53.1276160829316,22
20,95,-129.553527832031,53.1267920527494,22
20,96,-129.553527832031,53.1216415061353,22
20,97,-129.545974731445,53.117520624446,22
20,98,-129.538764953613,53.1179327303914,22
20,99,-129.535331726074,53.1140175644118,22
20,100,-129.539108276367,53.1115446443051,22
20,101,-129.541854858398,53.1090715819759,22
20,102,-129.543914794922,53.1024760537611,22
20,103,-129.533271789551,53.0985594803245,22
20,104,-129.525718688965,53.0979410413958,22
20,105,-129.517478942871,53.0917561631426,22
20,106,-129.505805969238,53.086601418784,22
20,107,-129.497222900391,53.0822709563657,22
20,108,-129.490013122559,53.0777338141509,22
20,109,-129.488639831543,53.0715460313998,22
20,110,-129.48486328125,53.0672140543731,22
20,111,-129.477996826172,53.0630879568463,22
20,112,-129.474906921387,53.0579297791066,22
20,113,-129.471473693848,53.057104413354,22
20,114,-129.467353820801,53.0564853786634,22
20,115,-129.461860656738,53.0505009181183,22
20,116,-129.460144042969,53.0560726839286,22
20,117,-129.455337524414,53.0577234391507,22
20,118,-129.453277587891,53.055040929798,22
20,119,-129.448471069336,53.0505009181183,22
20,120,-129.446754455566,53.0478179591147,22
20,121,-129.446754455566,53.0461668244039,22
20,122,-129.44263458252,53.0463732197018,22
20,123,-129.44091796875,53.0428643652258,22
20,124,-129.556617736816,53.0432771864597,22
21,1,-129.319381713867,53.0471987910104,23
21,2,-129.32315826416,53.0465796140114,23
21,3,-129.322814941406,53.0509136662178,23
21,4,-129.32933807373,53.0566917245485,23
21,5,-129.336547851562,53.0597867942411,23
21,6,-129.344787597656,53.0604057814987,23
21,7,-129.356117248535,53.0665951649411,23
21,8,-129.362297058105,53.0719585779148,23
21,9,-129.368476867676,53.0773213229653,23
21,10,-129.375,53.0802086782736,23
21,11,-129.37671661377,53.0828896205282,23
21,12,-129.38117980957,53.0812398296691,23
21,13,-129.383239746094,53.0847455596671,23
21,14,-129.387702941895,53.0880448094411,23
21,15,-129.393539428711,53.0882510041548,23
21,16,-129.393539428711,53.0921685160188,23
21,17,-129.39868927002,53.0977348931107,23
21,18,-129.39868927002,53.1033005501004,23
21,19,-129.401092529297,53.1055678335454,23
21,20,-129.406585693359,53.1068044832327,23
21,21,-129.405212402344,53.1090715819759,23
21,22,-129.410018920898,53.1125750449667,23
21,23,-129.412422180176,53.1187569304311,23
21,24,-129.41722869873,53.1216415061353,23
21,25,-129.41722869873,53.1259680067671,23
21,26,-129.423408508301,53.1309120456627,23
21,27,-129.427185058594,53.133383851817,23
21,28,-129.432678222656,53.1352376131198,23
21,29,-129.342384338379,53.1354435816608,23
21,30,-129.339637756348,53.1325599322314,23
21,31,-129.334144592285,53.1257619928027,23
21,32,-129.333801269531,53.1201992424786,23
21,33,-129.328994750977,53.115460035463,23
21,34,-129.326934814453,53.1125750449667,23
21,35,-129.319038391113,53.1092776759355,23
21,36,-129.319381713867,53.0471987910104,23
21,37,-129.319381713867,53.0471987910104,23
21,38,-129.32315826416,53.0465796140114,23
21,39,-129.322814941406,53.0509136662178,23
21,40,-129.32933807373,53.0566917245485,23
21,41,-129.336547851562,53.0597867942411,23
21,42,-129.344787597656,53.0604057814987,23
21,43,-129.356117248535,53.0665951649411,23
21,44,-129.362297058105,53.0719585779148,23
21,45,-129.368476867676,53.0773213229653,23
21,46,-129.375,53.0802086782736,23
21,47,-129.37671661377,53.0828896205282,23
21,48,-129.38117980957,53.0812398296691,23
21,49,-129.383239746094,53.0847455596671,23
21,50,-129.387702941895,53.0880448094411,23
21,51,-129.393539428711,53.0882510041548,23
21,52,-129.393539428711,53.0921685160188,23
21,53,-129.39868927002,53.0977348931107,23
21,54,-129.39868927002,53.1033005501004,23
21,55,-129.401092529297,53.1055678335454,23
21,56,-129.406585693359,53.1068044832327,23
21,57,-129.405212402344,53.1090715819759,23
21,58,-129.410018920898,53.1125750449667,23
21,59,-129.412422180176,53.1187569304311,23
21,60,-129.41722869873,53.1216415061353,23
21,61,-129.41722869873,53.1259680067671,23
21,62,-129.423408508301,53.1309120456627,23
21,63,-129.427185058594,53.133383851817,23
21,64,-129.432678222656,53.1352376131198,23
21,65,-129.342384338379,53.1354435816608,23
21,66,-129.339637756348,53.1325599322314,23
21,67,-129.334144592285,53.1257619928027,23
21,68,-129.333801269531,53.1201992424786,23
21,69,-129.328994750977,53.115460035463,23
21,70,-129.326934814453,53.1125750449667,23
21,71,-129.319038391113,53.1092776759355,23
21,72,-129.319381713867,53.0471987910104,23
22,1,-129.216728210449,53.0422451259624,20
22,2,-129.31697845459,53.0424515400386,20
22,3,-129.315605163574,53.0463732197018,20
22,4,-129.318695068359,53.0480243465062,20
22,5,-129.318695068359,53.1088654870286,20
22,6,-129.313545227051,53.1086593910936,20
22,7,-129.314575195312,53.1024760537611,20
22,8,-129.309768676758,53.101033147139,20
22,9,-129.312171936035,53.0952610366404,20
22,10,-129.308052062988,53.0952610366404,20
22,11,-129.303932189941,53.1037127923436,20
22,12,-129.300155639648,53.1057739442959,20
22,13,-129.298095703125,53.1018576711353,20
22,14,-129.292259216309,53.1012392796197,20
22,15,-129.288139343262,53.0964979826561,20
22,16,-129.286079406738,53.0911376264194,20
22,17,-129.283676147461,53.0882510041548,20
22,18,-129.281272888184,53.0820647330023,20
22,19,-129.276809692383,53.0795899755806,20
22,20,-129.274406433105,53.0812398296691,20
22,21,-129.274406433105,53.0855703958204,20
22,22,-129.271659851074,53.086807620413,20
22,23,-129.270629882812,53.0925808649436,20
22,24,-129.267539978027,53.094230221129,20
22,25,-129.270973205566,53.0997963315117,20
22,26,-129.268569946289,53.1014454111127,20
22,27,-129.264106750488,53.1002086073385,20
22,28,-129.263763427734,53.094436386207,20
22,29,-129.261703491211,53.0911376264194,20
22,30,-129.26342010498,53.0901067121235,20
22,31,-129.261016845703,53.0884571978807,20
22,32,-129.255180358887,53.0882510041548,20
22,33,-129.247970581055,53.0884571978807,20
22,34,-129.239730834961,53.0905190808054,20
22,35,-129.235610961914,53.0923746909751,20
22,36,-129.22908782959,53.0903128969584,20
22,37,-129.224624633789,53.0931993809219,20
22,38,-129.223937988281,53.0958795140934,20
22,39,-129.223937988281,53.0995901921166,20
22,40,-129.217414855957,53.0981471886932,20
22,41,-129.216041564941,53.0936117199683,20
22,42,-129.215698242188,53.0717523051513,20
22,43,-129.219131469727,53.0709272042168,20
22,44,-129.224281311035,53.0686580951313,20
22,45,-129.228744506836,53.0668014624065,20
22,46,-129.230461120605,53.0665951649411,20
22,47,-129.229431152344,53.0628816415946,20
22,48,-129.224967956543,53.0579297791066,20
22,49,-129.218444824219,53.0589614640632,20
22,50,-129.219818115234,53.0558663350789,20
22,51,-129.217414855957,53.0531837101048,20
22,52,-129.220504760742,53.0507072926622,20
22,53,-129.220504760742,53.0478179591147,20
22,54,-129.216384887695,53.0457540308431,20
22,55,-129.216728210449,53.0422451259624,20
22,56,-129.216728210449,53.0422451259624,20
22,57,-129.31697845459,53.0424515400386,20
22,58,-129.315605163574,53.0463732197018,20
22,59,-129.318695068359,53.0480243465062,20
22,60,-129.318695068359,53.1088654870286,20
22,61,-129.313545227051,53.1086593910936,20
22,62,-129.314575195312,53.1024760537611,20
22,63,-129.309768676758,53.101033147139,20
22,64,-129.312171936035,53.0952610366404,20
22,65,-129.308052062988,53.0952610366404,20
22,66,-129.303932189941,53.1037127923436,20
22,67,-129.300155639648,53.1057739442959,20
22,68,-129.298095703125,53.1018576711353,20
22,69,-129.292259216309,53.1012392796197,20
22,70,-129.288139343262,53.0964979826561,20
22,71,-129.286079406738,53.0911376264194,20
22,72,-129.283676147461,53.0882510041548,20
22,73,-129.281272888184,53.0820647330023,20
22,74,-129.276809692383,53.0795899755806,20
22,75,-129.274406433105,53.0812398296691,20
22,76,-129.274406433105,53.0855703958204,20
22,77,-129.271659851074,53.086807620413,20
22,78,-129.270629882812,53.0925808649436,20
22,79,-129.267539978027,53.094230221129,20
22,80,-129.270973205566,53.0997963315117,20
22,81,-129.268569946289,53.1014454111127,20
22,82,-129.264106750488,53.1002086073385,20
22,83,-129.263763427734,53.094436386207,20
22,84,-129.261703491211,53.0911376264194,20
22,85,-129.26342010498,53.0901067121235,20
22,86,-129.261016845703,53.0884571978807,20
22,87,-129.255180358887,53.0882510041548,20
22,88,-129.247970581055,53.0884571978807,20
22,89,-129.239730834961,53.0905190808054,20
22,90,-129.235610961914,53.0923746909751,20
22,91,-129.22908782959,53.0903128969584,20
22,92,-129.224624633789,53.0931993809219,20
22,93,-129.223937988281,53.0958795140934,20
22,94,-129.223937988281,53.0995901921166,20
22,95,-129.217414855957,53.0981471886932,20
22,96,-129.216041564941,53.0936117199683,20
22,97,-129.215698242188,53.0717523051513,20
22,98,-129.219131469727,53.0709272042168,20
22,99,-129.224281311035,53.0686580951313,20
22,100,-129.228744506836,53.0668014624065,20
22,101,-129.230461120605,53.0665951649411,20
22,102,-129.229431152344,53.0628816415946,20
22,103,-129.224967956543,53.0579297791066,20
22,104,-129.218444824219,53.0589614640632,20
22,105,-129.219818115234,53.0558663350789,20
22,106,-129.217414855957,53.0531837101048,20
22,107,-129.220504760742,53.0507072926622,20
22,108,-129.220504760742,53.0478179591147,20
22,109,-129.216384887695,53.0457540308431,20
22,110,-129.216728210449,53.0422451259624,20
23,1,-129.215354919434,53.0723711204776,24
23,2,-129.216041564941,53.094230221129,24
23,3,-129.212951660156,53.0947456319716,24
23,4,-129.214839935303,53.0957764351353,24
23,5,-129.21724319458,53.097322593577,24
23,6,-129.21329498291,53.0981471886932,24
23,7,-129.210720062256,53.1001055387522,24
23,8,-129.207801818848,53.1034036110316,24
23,9,-129.202823638916,53.1025791166678,24
23,10,-129.201107025146,53.1043311483004,24
23,11,-129.197330474854,53.1051556090813,24
23,12,-129.193210601807,53.1060831085696,24
23,13,-129.189262390137,53.1060831085696,24
23,14,-129.186000823975,53.1041250306359,24
23,15,-129.184112548828,53.1019607355236,24
23,16,-129.182567596436,53.1024760537611,24
23,17,-129.178791046143,53.1015484764887,24
23,18,-129.17501449585,53.1008270136705,24
23,19,-129.176216125488,53.0984564077871,24
23,20,-129.180850982666,53.0970133663338,24
23,21,-129.178619384766,53.0953641168333,24
23,22,-129.178791046143,53.0931993809219,24
23,23,-129.175701141357,53.0911376264194,24
23,24,-129.171924591064,53.0937148041125,24
23,25,-129.172267913818,53.0955702764782,24
23,26,-129.16934967041,53.0969102900921,24
23,27,-129.167633056641,53.0976318185977,24
23,28,-129.167804718018,53.072061713926,24
23,29,-129.172439575195,53.0719585779148,24
23,30,-129.176216125488,53.0706177872906,24
23,31,-129.182224273682,53.0681423718471,24
23,32,-129.184112548828,53.0666983137973,24
23,33,-129.201622009277,53.0665951649411,24
23,34,-129.201793670654,53.0697926646187,24
23,35,-129.198188781738,53.0704115081047,24
23,36,-129.194240570068,53.0738149883241,24
23,37,-129.196643829346,53.0753619358639,24
23,38,-129.198532104492,53.0772181995514,24
23,39,-129.201793670654,53.0773213229653,24
23,40,-129.206600189209,53.0771150758904,24
23,41,-129.20539855957,53.0746400339282,24
23,42,-129.209175109863,53.0741243822782,24
23,43,-129.208831787109,53.0732993267938,24
23,44,-129.212436676025,53.0716491683991,24
23,45,-129.215354919434,53.0723711204776,24
23,46,-129.215354919434,53.0723711204776,24
23,47,-129.216041564941,53.094230221129,24
23,48,-129.212951660156,53.0947456319716,24
23,49,-129.214839935303,53.0957764351353,24
23,50,-129.21724319458,53.097322593577,24
23,51,-129.21329498291,53.0981471886932,24
23,52,-129.210720062256,53.1001055387522,24
23,53,-129.207801818848,53.1034036110316,24
23,54,-129.202823638916,53.1025791166678,24
23,55,-129.201107025146,53.1043311483004,24
23,56,-129.197330474854,53.1051556090813,24
23,57,-129.193210601807,53.1060831085696,24
23,58,-129.189262390137,53.1060831085696,24
23,59,-129.186000823975,53.1041250306359,24
23,60,-129.184112548828,53.1019607355236,24
23,61,-129.182567596436,53.1024760537611,24
23,62,-129.178791046143,53.1015484764887,24
23,63,-129.17501449585,53.1008270136705,24
23,64,-129.176216125488,53.0984564077871,24
23,65,-129.180850982666,53.0970133663338,24
23,66,-129.178619384766,53.0953641168333,24
23,67,-129.178791046143,53.0931993809219,24
23,68,-129.175701141357,53.0911376264194,24
23,69,-129.171924591064,53.0937148041125,24
23,70,-129.172267913818,53.0955702764782,24
23,71,-129.16934967041,53.0969102900921,24
23,72,-129.167633056641,53.0976318185977,24
23,73,-129.167804718018,53.072061713926,24
23,74,-129.172439575195,53.0719585779148,24
23,75,-129.176216125488,53.0706177872906,24
23,76,-129.182224273682,53.0681423718471,24
23,77,-129.184112548828,53.0666983137973,24
23,78,-129.201622009277,53.0665951649411,24
23,79,-129.201793670654,53.0697926646187,24
23,80,-129.198188781738,53.0704115081047,24
23,81,-129.194240570068,53.0738149883241,24
23,82,-129.196643829346,53.0753619358639,24
23,83,-129.198532104492,53.0772181995514,24
23,84,-129.201793670654,53.0773213229653,24
23,85,-129.206600189209,53.0771150758904,24
23,86,-129.20539855957,53.0746400339282,24
23,87,-129.209175109863,53.0741243822782,24
23,88,-129.208831787109,53.0732993267938,24
23,89,-129.212436676025,53.0716491683991,24
23,90,-129.215354919434,53.0723711204776,24
24,1,-129.216728210449,53.0427611592996,21
24,2,-129.216728210449,53.0449284318618,21
24,3,-129.214496612549,53.0456508318353,21
24,4,-129.210891723633,53.0489530775379,21
24,5,-129.207630157471,53.049778599432,21
24,6,-129.208660125732,53.0514295957832,21
24,7,-129.208660125732,53.052358253436,21
24,8,-129.205226898193,53.052358253436,21
24,9,-129.204368591309,53.0527709837469,21
24,10,-129.19921875,53.0525646190855,21
